objID,ra,dec,type,u_mag,g_mag,r_mag,i_mag,z_mag,specObjID,clean
1237645941297119508,62.1470172983077,-1.10859123028005,6,22.49445,20.65792,19.22411,18.64173,18.30439,0,1
1237645941297119509,62.1548359534162,-1.10848587482006,6,21.0872,20.00102,19.48837,19.27728,19.19251,0,1
1237645941297119511,62.1576449224943,-1.06881459286748,6,23.0934,20.15681,18.74026,18.00882,17.62169,0,1
1237645941297119515,62.1683616790325,-1.14774417103209,6,23.42482,20.44415,19.13353,18.57112,18.20215,0,1
1237645941297119517,62.1948369735563,-1.21909599610301,6,23.51653,20.8179,19.30688,18.14956,17.53649,0,1
1237645941297119519,62.1983809079064,-1.07003557009353,6,22.95757,20.50317,19.24122,18.77668,18.44082,0,1
1237645941297119521,62.230501432586,-1.16141533161185,6,23.28964,20.76011,19.73094,19.33899,19.11029,0,1
1237645941297119522,62.2311552708015,-1.22494258476128,6,21.79005,20.18646,19.45237,19.10085,18.93341,0,1
1237645941297119523,62.2401719428329,-1.126750228634,6,23.13179,20.76147,19.52515,19.01686,18.75276,0,1
1237645941297119525,62.2441116024401,-1.11262758615626,6,23.5641,20.66764,19.24647,18.71991,18.38723,0,1
1237645941297119527,62.2461201986503,-1.05674325881816,6,24.89694,20.91477,19.42303,18.70814,18.33129,0,1
1237645941297119529,62.2466681314786,-1.09932532927019,6,23.35372,21.07082,19.55392,17.89826,17.01542,0,1
1237645941297119535,62.2529461673934,-1.09265330828886,6,22.82178,20.69485,19.56792,19.15783,18.8933,0,1
1237645941297119539,62.2564296400041,-1.11136910531798,6,23.61564,20.66763,19.23627,17.53273,16.61175,0,1
1237645941297119540,62.2564611778009,-1.10923042796526,6,23.82196,22.35604,20.72523,19.4955,18.82237,0,1
1237645941297119542,62.2591349682725,-1.11217489380093,6,23.82605,20.45261,19.09052,18.46261,18.06388,0,1
1237645941297119544,62.2662679880623,-1.10872145416844,6,23.55751,20.68242,19.11735,17.6713,16.88635,0,1
1237645941297119549,62.2683874198588,-1.17146785463662,6,23.29974,20.43776,19.05717,18.37948,17.98969,0,1
1237645941297119551,62.2723276236885,-1.06481569692712,6,22.85085,20.74857,19.28981,18.71576,18.38218,0,1
1237645941297119555,62.273850052649,-1.15281658258388,6,23.07501,21.20278,19.85527,19.14936,18.70219,0,1
1237645941297119557,62.2814977279396,-1.0644194306911,6,23.27374,21.00272,19.36472,18.33531,17.7589,0,1
1237645941297119558,62.2886426357761,-1.10916198876985,6,22.15644,20.44723,19.64342,19.35177,19.16481,0,1
1237645941297119566,62.1581261577404,-1.20392194224368,6,23.12139,21.21771,19.76613,18.97841,18.49319,0,1
1237645941297119568,62.1600274742292,-1.08172345720766,6,24.0147,21.33202,19.87297,18.60358,17.9165,0,1
1237645941297119569,62.175508960796,-1.23568933010689,6,23.8033,21.69892,20.32832,19.10987,18.4154,0,1
1237645941297119571,62.1853415717273,-1.22358379299321,6,23.96312,21.41024,19.88779,18.47554,17.73883,0,1
1237645879578853582,52.3251273892868,1.27209057807232,6,23.55217,22.11893,21.28862,20.86536,20.8336,0,1
1237645879578853668,52.3746404783633,1.27115844653436,6,24.21182,22.87357,22.09065,22.33532,21.97374,0,1
1237645879578853902,52.3772158249535,1.27153289514194,6,24.34212,23.87032,21.68583,20.59506,20.43758,0,1
1237645879578919139,52.6193166938731,1.26997368668107,6,19.59891,17.4563,16.55336,16.23446,16.04632,0,1
1237645879578919422,52.6002348344509,1.27051082160093,6,24.67999,22.64249,21.3436,20.54284,20.04953,0,1
1237645941297119868,62.1476879831353,-1.17795263554971,6,25.56567,23.38666,21.77866,19.97137,19.11931,0,1
1237645941297119874,62.1489738566908,-1.08181296867291,6,25.45421,23.3039,22.52426,22.23274,21.83859,0,1
1237645941297119876,62.1498492180339,-1.1860839223266,6,24.30372,23.70583,22.33896,21.21624,20.27301,0,1
1237645941297119880,62.1531833494852,-1.09655000839117,6,24.72564,23.36172,21.57595,20.74888,20.20269,0,1
1237645941297119881,62.1554092193908,-1.09992105848545,6,24.99288,23.47982,21.77552,20.92417,20.46428,0,1
1237645941297119885,62.1596726382392,-1.13817406518918,6,23.46284,23.51021,21.6145,21.1378,20.75786,0,1
1237645941297119898,62.169325990064,-1.07480020896568,6,23.70806,24.48407,22.61011,20.79584,19.8438,0,1
1237645941297119899,62.1697005131046,-1.20815188014309,6,23.91304,24.77967,22.51013,21.50567,21.31642,0,1
